,Baths,Beds,House size,Location,PriceR
760,1.0,3.0,120000.0,"Balangoda,  Ratnapura",4000000.0
761,1.0,3.0,140000.0,"Balangoda,  Ratnapura",7500000.0
762,1.0,2.0,100000.0,"Balangoda,  Ratnapura",5500000.0
763,1.0,3.0,100000.0,"Balangoda,  Ratnapura",5200000.0
764,2.0,5.0,220000.0,"Balangoda,  Ratnapura",9700000.0
766,3.0,3.0,130000.0,"Balangoda,  Ratnapura",5000000.0
768,2.0,6.0,375000.0,"Bandaragama,  Kalutara",37500000.0
770,1.0,2.0,180000.0,"Bandaragama,  Kalutara",5200000.0
771,1.0,2.0,145000.0,"Bandaragama,  Kalutara",7000000.0
772,1.0,2.0,120000.0,"Bandaragama,  Kalutara",8000000.0
775,1.0,2.0,160000.0,"Bandaragama,  Kalutara",6500000.0
778,2.0,4.0,150000.0,"Bandaragama,  Kalutara",28000000.0
779,1.0,2.0,120000.0,"Bandaragama,  Kalutara",7500000.0
782,2.0,2.0,950.0,"Bandaragama,  Kalutara",2000000.0
784,2.0,5.0,250000.0,"Bandaragama,  Kalutara",22500000.0
785,1.0,2.0,125000.0,"Bandaragama,  Kalutara",4800000.0
786,5.0,6.0,730000.0,"Bandaragama,  Kalutara",80000000.0
789,2.0,3.0,200000.0,"Bandaragama,  Kalutara",126225000.0
791,1.0,2.0,120000.0,"Bandaragama,  Kalutara",8000000.0
792,3.0,4.0,300000.0,"Bandarawela,  Badulla",22500000.0
793,2.0,4.0,250000.0,"Bandarawela,  Badulla",7500000.0
795,2.0,3.0,350000.0,"Bandarawela,  Badulla",21000000.0
797,2.0,3.0,350000.0,"Bandarawela,  Badulla",21000000.0
798,3.0,4.0,300000.0,"Bandarawela,  Badulla",22500000.0
799,2.0,4.0,250000.0,"Bandarawela,  Badulla",7500000.0
803,1.0,2.0,850.0,"Batapola,  Galle",2300000.0
806,2.0,5.0,180000.0,"Batapola,  Galle",7200000.0
807,1.0,4.0,120000.0,"Batapola,  Galle",5700000.0
810,1.0,2.0,100000.0,"Batapola,  Galle",4000000.0
814,1.0,2.0,850.0,"Batapola,  Galle",2300000.0
817,2.0,5.0,180000.0,"Batapola,  Galle",7200000.0
818,1.0,4.0,120000.0,"Batapola,  Galle",5700000.0
820,5.0,4.0,300000.0,"Battaramulla,  Colombo",55000000.0
821,3.0,4.0,290000.0,"Battaramulla,  Colombo",50000000.0
824,2.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
826,4.0,4.0,350000.0,"Battaramulla,  Colombo",85000000.0
828,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
829,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
832,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
833,4.0,4.0,350000.0,"Battaramulla,  Colombo",85000000.0
835,4.0,4.0,320000.0,"Battaramulla,  Colombo",54800000.0
837,8.0,8.0,900000.0,"Battaramulla,  Colombo",290000000.0
838,8.0,8.0,900000.0,"Battaramulla,  Colombo",290000000.0
839,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
840,6.0,7.0,450000.0,"Battaramulla,  Colombo",79000000.0
841,1.0,2.0,120000.0,"Battaramulla,  Colombo",23000000.0
842,3.0,3.0,350000.0,"Battaramulla,  Colombo",70000000.0
843,4.0,4.0,380000.0,"Battaramulla,  Colombo",79000000.0
848,5.0,5.0,500000.0,"Battaramulla,  Colombo",100000000.0
849,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
850,4.0,4.0,280000.0,"Battaramulla,  Colombo",55000000.0
851,3.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
853,4.0,4.0,350000.0,"Battaramulla,  Colombo",85000000.0
855,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
856,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
857,4.0,5.0,600000.0,"Battaramulla,  Colombo",100000000.0
859,5.0,5.0,475000.0,"Battaramulla,  Colombo",82500000.0
860,3.0,3.0,500000.0,"Battaramulla,  Colombo",68000000.0
861,1.0,2.0,150000.0,"Battaramulla,  Colombo",8700000.0
864,5.0,5.0,475000.0,"Battaramulla,  Colombo",82500000.0
868,5.0,5.0,450000.0,"Battaramulla,  Colombo",120000000.0
870,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
871,5.0,5.0,475000.0,"Battaramulla,  Colombo",82500000.0
872,5.0,5.0,586600.0,"Battaramulla,  Colombo",130000000.0
873,3.0,4.0,300000.0,"Battaramulla,  Colombo",52000000.0
874,2.0,2.0,147600.0,"Battaramulla,  Colombo",40000000.0
875,5.0,5.0,300000.0,"Battaramulla,  Colombo",85000000.0
877,2.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
879,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
881,4.0,4.0,350000.0,"Battaramulla,  Colombo",85000000.0
883,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
885,4.0,5.0,335000.0,"Battaramulla,  Colombo",96000000.0
889,4.0,5.0,250000.0,"Battaramulla,  Colombo",52500000.0
890,5.0,6.0,710000.0,"Battaramulla,  Colombo",170000000.0
891,3.0,4.0,350000.0,"Battaramulla,  Colombo",78000000.0
892,3.0,5.0,401200.0,"Battaramulla,  Colombo",120000000.0
894,5.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
895,2.0,4.0,325000.0,"Battaramulla,  Colombo",56000000.0
896,4.0,4.0,300000.0,"Battaramulla,  Colombo",60000000.0
897,4.0,4.0,300000.0,"Battaramulla,  Colombo",48500000.0
899,2.0,4.0,310000.0,"Battaramulla,  Colombo",55000000.0
900,3.0,3.0,200000.0,"Battaramulla,  Colombo",28000000.0
902,3.0,5.0,320000.0,"Battaramulla,  Colombo",58000000.0
905,4.0,4.0,380000.0,"Battaramulla,  Colombo",79000000.0
906,3.0,4.0,300000.0,"Battaramulla,  Colombo",95000000.0
907,4.0,4.0,350000.0,"Battaramulla,  Colombo",85000000.0
909,2.0,3.0,200000.0,"Battaramulla,  Colombo",45000000.0
910,4.0,5.0,500000.0,"Battaramulla,  Colombo",140000000.0
911,4.0,4.0,400000.0,"Battaramulla,  Colombo",120000000.0
913,2.0,2.0,200000.0,"Battaramulla,  Colombo",28500000.0
915,3.0,4.0,400000.0,"Battaramulla,  Colombo",84000000.0
916,2.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
919,4.0,5.0,335000.0,"Battaramulla,  Colombo",96000000.0
921,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
924,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
926,5.0,5.0,350000.0,"Battaramulla,  Colombo",85000000.0
927,3.0,5.0,250000.0,"Battaramulla,  Colombo",55000000.0
929,4.0,5.0,400000.0,"Battaramulla,  Colombo",74000000.0
930,3.0,3.0,280000.0,"Battaramulla,  Colombo",46000000.0
931,3.0,4.0,320000.0,"Battaramulla,  Colombo",85000000.0
937,1.0,3.0,222500.0,"Battaramulla,  Colombo",32500000.0
939,4.0,5.0,600000.0,"Battaramulla,  Colombo",100000000.0
941,4.0,4.0,380000.0,"Battaramulla,  Colombo",80000000.0
944,5.0,5.0,580000.0,"Battaramulla,  Colombo",130000000.0
947,4.0,4.0,280000.0,"Battaramulla,  Colombo",55000000.0
949,2.0,4.0,280000.0,"Battaramulla,  Colombo",55000000.0
951,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
952,3.0,4.0,320000.0,"Battaramulla,  Colombo",80000000.0
953,5.0,5.0,500000.0,"Battaramulla,  Colombo",100000000.0
954,4.0,5.0,500000.0,"Battaramulla,  Colombo",88500000.0
957,4.0,5.0,250000.0,"Battaramulla,  Colombo",52500000.0
962,4.0,4.0,350000.0,"Battaramulla,  Colombo",85000000.0
964,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
966,4.0,5.0,335000.0,"Battaramulla,  Colombo",96000000.0
967,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
970,4.0,4.0,440000.0,"Battaramulla,  Colombo",90000000.0
972,3.0,5.0,250000.0,"Battaramulla,  Colombo",55000000.0
973,3.0,5.0,300000.0,"Battaramulla,  Colombo",52500000.0
974,3.0,4.0,500000.0,"Battaramulla,  Colombo",130000000.0
975,4.0,4.0,500000.0,"Battaramulla,  Colombo",100000000.0
976,8.0,8.0,900000.0,"Battaramulla,  Colombo",290000000.0
977,10.0,5.0,2000000.0,"Battaramulla,  Colombo",500000000.0
978,3.0,3.0,300000.0,"Battaramulla,  Colombo",85000000.0
979,4.0,4.0,400000.0,"Battaramulla,  Colombo",65000000.0
980,4.0,4.0,350000.0,"Battaramulla,  Colombo",85000000.0
983,5.0,8.0,450000.0,"Battaramulla,  Colombo",135000000.0
985,3.0,4.0,250000.0,"Battaramulla,  Colombo",90000000.0
986,4.0,4.0,380000.0,"Battaramulla,  Colombo",65000000.0
994,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
997,5.0,5.0,300000.0,"Battaramulla,  Colombo",85000000.0
998,4.0,4.0,450000.0,"Battaramulla,  Colombo",100000000.0
999,7.0,8.0,950000.0,"Battaramulla,  Colombo",180000000.0
1000,5.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1003,8.0,8.0,900000.0,"Battaramulla,  Colombo",290000000.0
1004,6.0,7.0,380000.0,"Battaramulla,  Colombo",82500000.0
1007,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1011,4.0,4.0,280000.0,"Battaramulla,  Colombo",55000000.0
1012,4.0,4.0,350000.0,"Battaramulla,  Colombo",80000000.0
1014,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1016,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
1017,4.0,4.0,400000.0,"Battaramulla,  Colombo",76000000.0
1018,3.0,5.0,270000.0,"Battaramulla,  Colombo",52500000.0
1020,5.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1021,3.0,5.0,401200.0,"Battaramulla,  Colombo",120000000.0
1023,2.0,4.0,230000.0,"Battaramulla,  Colombo",50000000.0
1030,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1032,2.0,3.0,103500.0,"Battaramulla,  Colombo",16500000.0
1033,5.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1036,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1038,5.0,5.0,500000.0,"Battaramulla,  Colombo",100000000.0
1042,6.0,7.0,380000.0,"Battaramulla,  Colombo",79000000.0
1043,3.0,4.0,320000.0,"Battaramulla,  Colombo",60000000.0
1044,4.0,5.0,400000.0,"Battaramulla,  Colombo",74000000.0
1050,3.0,5.0,300000.0,"Battaramulla,  Colombo",65000000.0
1052,5.0,5.0,500000.0,"Battaramulla,  Colombo",100000000.0
1053,5.0,5.0,470000.0,"Battaramulla,  Colombo",150000000.0
1055,3.0,4.0,400000.0,"Battaramulla,  Colombo",100000000.0
1056,4.0,5.0,207500.0,"Battaramulla,  Colombo",44500000.0
1057,5.0,6.0,650000.0,"Battaramulla,  Colombo",202890000.0
1062,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1063,4.0,5.0,600000.0,"Battaramulla,  Colombo",100000000.0
1069,4.0,4.0,380000.0,"Battaramulla,  Colombo",79000000.0
1070,2.0,3.0,120000.0,"Battaramulla,  Colombo",32500000.0
1071,5.0,5.0,300000.0,"Battaramulla,  Colombo",80000000.0
1076,4.0,4.0,380000.0,"Battaramulla,  Colombo",79000000.0
1080,4.0,4.0,350000.0,"Battaramulla,  Colombo",80000000.0
1083,4.0,5.0,335000.0,"Battaramulla,  Colombo",96000000.0
1085,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
1086,3.0,5.0,200000.0,"Battaramulla,  Colombo",63000000.0
1088,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1089,3.0,3.0,230000.0,"Battaramulla,  Colombo",35000000.0
1090,5.0,5.0,350000.0,"Battaramulla,  Colombo",85000000.0
1091,7.0,6.0,900000.0,"Battaramulla,  Colombo",290000000.0
1092,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1096,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1099,3.0,5.0,275000.0,"Battaramulla,  Colombo",52500000.0
1101,1.0,2.0,130000.0,"Battaramulla,  Colombo",27500000.0
1102,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1103,2.0,2.0,250000.0,"Battaramulla,  Colombo",10400000.0
1106,3.0,4.0,325000.0,"Battaramulla,  Colombo",56000000.0
1114,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1116,4.0,5.0,335000.0,"Battaramulla,  Colombo",96000000.0
1118,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
1121,5.0,5.0,500000.0,"Battaramulla,  Colombo",100000000.0
1122,3.0,5.0,350000.0,"Battaramulla,  Colombo",66000000.0
1123,3.0,5.0,401200.0,"Battaramulla,  Colombo",120000000.0
1124,3.0,5.0,450000.0,"Battaramulla,  Colombo",75000000.0
1125,3.0,4.0,281060.0,"Battaramulla,  Colombo",70000000.0
1127,1.0,2.0,255900.0,"Battaramulla,  Colombo",15510000.0
1128,1.0,2.0,120000.0,"Battaramulla,  Colombo",21150000.0
1131,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1132,4.0,5.0,250000.0,"Battaramulla,  Colombo",52500000.0
1134,4.0,5.0,400000.0,"Battaramulla,  Colombo",100000000.0
1136,8.0,8.0,900000.0,"Battaramulla,  Colombo",290000000.0
1137,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1138,4.0,4.0,410000.0,"Battaramulla,  Colombo",70000000.0
1140,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1142,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
1143,2.0,3.0,103500.0,"Battaramulla,  Colombo",16500000.0
1144,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1147,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1148,8.0,8.0,900000.0,"Battaramulla,  Colombo",290000000.0
1149,4.0,4.0,280000.0,"Battaramulla,  Colombo",55000000.0
1151,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1153,1.0,2.0,170000.0,"Battaramulla,  Colombo",21150000.0
1154,6.0,7.0,380000.0,"Battaramulla,  Colombo",79000000.0
1157,3.0,4.0,360000.0,"Battaramulla,  Colombo",65000000.0
1160,4.0,5.0,250000.0,"Battaramulla,  Colombo",52500000.0
1165,4.0,5.0,305000.0,"Battaramulla,  Colombo",63500000.0
1166,5.0,5.0,500000.0,"Battaramulla,  Colombo",100000000.0
1167,4.0,4.0,300000.0,"Battaramulla,  Colombo",65000000.0
1169,2.0,3.0,480000.0,"Battaramulla,  Colombo",100000000.0
1170,4.0,3.0,340000.0,"Battaramulla,  Colombo",48500000.0
1173,4.0,4.0,380000.0,"Battaramulla,  Colombo",79000000.0
1174,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1175,8.0,8.0,900000.0,"Battaramulla,  Colombo",290000000.0
1177,3.0,5.0,270000.0,"Battaramulla,  Colombo",45000000.0
1178,5.0,5.0,586600.0,"Battaramulla,  Colombo",145000000.0
1179,1.0,2.0,100000.0,"Battaramulla,  Colombo",15000000.0
1180,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1182,4.0,5.0,335000.0,"Battaramulla,  Colombo",96000000.0
1183,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
1185,2.0,3.0,120000.0,"Battaramulla,  Colombo",32500000.0
1188,2.0,3.0,103500.0,"Battaramulla,  Colombo",16500000.0
1189,1.0,3.0,222500.0,"Battaramulla,  Colombo",32500000.0
1191,4.0,5.0,305000.0,"Battaramulla,  Colombo",63500000.0
1192,3.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
1193,4.0,4.0,280000.0,"Battaramulla,  Colombo",52500000.0
1194,4.0,5.0,335000.0,"Battaramulla,  Colombo",96000000.0
1196,3.0,4.0,280000.0,"Battaramulla,  Colombo",70000000.0
1199,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1200,2.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1202,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
1203,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1204,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1207,5.0,5.0,850000.0,"Battaramulla,  Colombo",165000000.0
1208,4.0,4.0,280000.0,"Battaramulla,  Colombo",52500000.0
1209,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1210,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1215,3.0,5.0,300000.0,"Battaramulla,  Colombo",65000000.0
1216,1.0,2.0,150000.0,"Battaramulla,  Colombo",13000000.0
1221,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1222,3.0,4.0,350000.0,"Battaramulla,  Colombo",78000000.0
1223,3.0,5.0,401200.0,"Battaramulla,  Colombo",120000000.0
1224,4.0,4.0,400000.0,"Battaramulla,  Colombo",120000000.0
1225,2.0,3.0,400000.0,"Battaramulla,  Colombo",55000000.0
1227,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1228,2.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1230,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1233,4.0,5.0,335000.0,"Battaramulla,  Colombo",96000000.0
1235,4.0,4.0,350000.0,"Battaramulla,  Colombo",85000000.0
1237,4.0,4.0,400000.0,"Battaramulla,  Colombo",95000000.0
1238,7.0,8.0,950000.0,"Battaramulla,  Colombo",180000000.0
1239,3.0,4.0,200000.0,"Battaramulla,  Colombo",35000000.0
1240,4.0,5.0,400000.0,"Battaramulla,  Colombo",75000000.0
1241,3.0,5.0,401200.0,"Battaramulla,  Colombo",120000000.0
1242,7.0,8.0,950000.0,"Battaramulla,  Colombo",180000000.0
1245,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1246,4.0,4.0,300000.0,"Battaramulla,  Colombo",52500000.0
1248,1.0,2.0,120000.0,"Battaramulla,  Colombo",12000000.0
1250,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1252,4.0,4.0,400000.0,"Battaramulla,  Colombo",120000000.0
1253,8.0,8.0,900000.0,"Battaramulla,  Colombo",290000000.0
1254,4.0,4.0,450000.0,"Battaramulla,  Colombo",125000000.0
1255,2.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1256,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1258,3.0,3.0,175000.0,"Battaramulla,  Colombo",35000000.0
1259,5.0,5.0,475000.0,"Battaramulla,  Colombo",82500000.0
1261,3.0,4.0,280000.0,"Battaramulla,  Colombo",70000000.0
1262,4.0,5.0,250000.0,"Battaramulla,  Colombo",55000000.0
1265,2.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1266,4.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1267,5.0,5.0,470000.0,"Battaramulla,  Colombo",82500000.0
1268,4.0,4.0,450000.0,"Battaramulla,  Colombo",95000000.0
1269,4.0,4.0,450000.0,"Battaramulla,  Colombo",95000000.0
1272,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1274,4.0,5.0,390000.0,"Battaramulla,  Colombo",73000000.0
1277,2.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1280,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1281,3.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1282,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1283,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1284,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1291,4.0,5.0,400000.0,"Battaramulla,  Colombo",115000000.0
1292,7.0,6.0,900000.0,"Battaramulla,  Colombo",290000000.0
1293,5.0,5.0,582400.0,"Battaramulla,  Colombo",130000000.0
1294,2.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1296,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1297,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1298,4.0,4.0,330000.0,"Battaramulla,  Colombo",55000000.0
1299,5.0,4.0,300000.0,"Battaramulla,  Colombo",55000000.0
1300,4.0,4.0,280000.0,"Battaramulla,  Colombo",55000000.0
1301,5.0,5.0,475000.0,"Battaramulla,  Colombo",82500000.0
1303,5.0,5.0,475000.0,"Battaramulla,  Colombo",82500000.0
1305,5.0,5.0,475000.0,"Battaramulla,  Colombo",82500000.0
1308,2.0,3.0,200000.0,"Battaramulla,  Colombo",41000000.0
1309,2.0,2.0,200000.0,"Battaramulla,  Colombo",28500000.0
1310,3.0,4.0,400000.0,"Battaramulla,  Colombo",84000000.0
1315,4.0,4.0,280000.0,"Battaramulla,  Colombo",55000000.0
1317,4.0,5.0,250000.0,"Battaramulla,  Colombo",52500000.0
1321,3.0,4.0,500000.0,"Battaramulla,  Colombo",130000000.0
1322,10.0,5.0,2000000.0,"Battaramulla,  Colombo",500000000.0
1323,5.0,5.0,450000.0,"Battaramulla,  Colombo",115000000.0
1325,4.0,5.0,300000.0,"Battaramulla,  Colombo",75000000.0
1326,4.0,4.0,400000.0,"Battaramulla,  Colombo",76000000.0
1327,3.0,5.0,270000.0,"Battaramulla,  Colombo",52500000.0
1333,3.0,5.0,300000.0,"Battaramulla,  Colombo",65000000.0
1334,5.0,6.0,650000.0,"Battaramulla,  Colombo",202890000.0
1336,3.0,3.0,230000.0,"Battaramulla,  Colombo",34000000.0
1338,3.0,5.0,275000.0,"Battaramulla,  Colombo",52500000.0
1341,1.0,2.0,360000.0,"Batticaloa City,  Batticaloa",8000000.0
1342,1.0,2.0,360000.0,"Batticaloa City,  Batticaloa",6500000.0
1343,1.0,2.0,239.0,"Batticaloa City,  Batticaloa",7500000.0
1344,2.0,8.0,280000.0,"Batticaloa City,  Batticaloa",16000000.0
1345,4.0,6.0,104700.0,"Batticaloa City,  Batticaloa",26000000.0
1346,2.0,2.0,110000.0,"Batticaloa City,  Batticaloa",22000000.0
1348,2.0,2.0,360000.0,"Batticaloa City,  Batticaloa",7800000.0
1349,1.0,2.0,250000.0,"Batticaloa City,  Batticaloa",6000000.0
1350,2.0,4.0,120000.0,"Batticaloa City,  Batticaloa",17000000.0
1351,1.0,5.0,250000.0,"Batticaloa City,  Batticaloa",15000000.0
1352,1.0,2.0,300.0,"Batticaloa City,  Batticaloa",6900000.0
1354,1.0,2.0,230000.0,"Batticaloa City,  Batticaloa",5300000.0
1355,1.0,2.0,180000.0,"Batticaloa City,  Batticaloa",8000000.0
1357,1.0,2.0,120000.0,"Batticaloa City,  Batticaloa",6300000.0
1358,1.0,2.0,239300.0,"Batticaloa City,  Batticaloa",7500000.0
1359,4.0,6.0,104700.0,"Batticaloa City,  Batticaloa",26000000.0
1360,2.0,4.0,120000.0,"Batticaloa City,  Batticaloa",17000000.0
1361,2.0,3.0,540000.0,"Boralesgamuwa,  Colombo",75000000.0
1362,3.0,5.0,180000.0,"Boralesgamuwa,  Colombo",29000000.0
1363,1.0,2.0,100000.0,"Boralesgamuwa,  Colombo",8500000.0
1364,2.0,2.0,200000.0,"Boralesgamuwa,  Colombo",14000000.0
1366,4.0,6.0,350000.0,"Boralesgamuwa,  Colombo",48000000.0
1367,4.0,4.0,500000.0,"Boralesgamuwa,  Colombo",69000000.0
1368,4.0,4.0,280000.0,"Boralesgamuwa,  Colombo",42500000.0
1369,1.0,3.0,180000.0,"Boralesgamuwa,  Colombo",16000000.0
1371,2.0,3.0,280000.0,"Boralesgamuwa,  Colombo",33000000.0
1376,1.0,5.0,180000.0,"Boralesgamuwa,  Colombo",29700000.0
1377,3.0,5.0,320000.0,"Boralesgamuwa,  Colombo",42500000.0
1378,3.0,4.0,320000.0,"Boralesgamuwa,  Colombo",40000000.0
1380,3.0,4.0,300000.0,"Boralesgamuwa,  Colombo",42000000.0
1381,3.0,7.0,300000.0,"Boralesgamuwa,  Colombo",120000000.0
1383,3.0,5.0,165000.0,"Boralesgamuwa,  Colombo",54800000.0
1384,4.0,4.0,400000.0,"Boralesgamuwa,  Colombo",67500000.0
1386,2.0,3.0,120000.0,"Boralesgamuwa,  Colombo",23000000.0
1387,3.0,4.0,200000.0,"Boralesgamuwa,  Colombo",46500000.0
1392,2.0,5.0,320000.0,"Boralesgamuwa,  Colombo",42000000.0
1393,4.0,5.0,500000.0,"Boralesgamuwa,  Colombo",100000000.0
1400,3.0,4.0,180000.0,"Boralesgamuwa,  Colombo",29000000.0
1402,2.0,3.0,280000.0,"Boralesgamuwa,  Colombo",33000000.0
1404,4.0,4.0,280000.0,"Boralesgamuwa,  Colombo",42500000.0
1405,4.0,4.0,500000.0,"Boralesgamuwa,  Colombo",69000000.0
1406,4.0,6.0,350000.0,"Boralesgamuwa,  Colombo",48000000.0
1407,7.0,7.0,380000.0,"Boralesgamuwa,  Colombo",65000000.0
1411,3.0,3.0,251700.0,"Boralesgamuwa,  Colombo",34850000.0
1418,2.0,3.0,180000.0,"Boralesgamuwa,  Colombo",25000000.0
1422,3.0,6.0,200000.0,"Boralesgamuwa,  Colombo",38500000.0
1424,8.0,10.0,550000.0,"Boralesgamuwa,  Colombo",45000000.0
1425,3.0,4.0,200000.0,"Boralesgamuwa,  Colombo",46500000.0
1428,3.0,5.0,165000.0,"Boralesgamuwa,  Colombo",54800000.0
1429,2.0,3.0,120000.0,"Boralesgamuwa,  Colombo",23000000.0
1430,4.0,4.0,400000.0,"Boralesgamuwa,  Colombo",67500000.0
1432,1.0,3.0,110000.0,"Boralesgamuwa,  Colombo",24000000.0
1433,2.0,3.0,190000.0,"Boralesgamuwa,  Colombo",25000000.0
1434,3.0,4.0,250000.0,"Boralesgamuwa,  Colombo",38500000.0
1435,3.0,4.0,104000.0,"Boralesgamuwa,  Colombo",25000000.0
1436,3.0,2.0,118000.0,"Boralesgamuwa,  Colombo",14000000.0
1437,1.0,2.0,150000.0,"Boralesgamuwa,  Colombo",15965000.0
1438,3.0,4.0,220000.0,"Boralesgamuwa,  Colombo",45000000.0
1441,4.0,5.0,500000.0,"Boralesgamuwa,  Colombo",170000000.0
1443,4.0,4.0,500000.0,"Boralesgamuwa,  Colombo",69000000.0
1446,1.0,3.0,140000.0,"Boralesgamuwa,  Colombo",12500000.0
1447,4.0,6.0,350000.0,"Boralesgamuwa,  Colombo",48000000.0
1448,4.0,4.0,280000.0,"Boralesgamuwa,  Colombo",42500000.0
1450,2.0,3.0,280000.0,"Boralesgamuwa,  Colombo",33000000.0
1452,3.0,4.0,200000.0,"Boralesgamuwa,  Colombo",46500000.0
1453,2.0,4.0,120000.0,"Boralesgamuwa,  Colombo",31000000.0
1455,1.0,3.0,175000.0,"Boralesgamuwa,  Colombo",16000000.0
1459,4.0,4.0,400000.0,"Boralesgamuwa,  Colombo",67500000.0
1461,2.0,3.0,120000.0,"Boralesgamuwa,  Colombo",23000000.0
1462,1.0,3.0,100000.0,"Boralesgamuwa,  Colombo",11000000.0
1463,3.0,4.0,300000.0,"Boralesgamuwa,  Colombo",42500000.0
1469,4.0,5.0,300000.0,"Boralesgamuwa,  Colombo",40000000.0
1471,5.0,6.0,512800.0,"Boralesgamuwa,  Colombo",170000000.0
1472,1.0,2.0,250000.0,"Boralesgamuwa,  Colombo",17500000.0
1473,1.0,2.0,260000.0,"Boralesgamuwa,  Colombo",19000000.0
